family,genus,species,utm_zone,utm_x,utm_y,elev_m,coll_date
Asteraceae,Aster,engelmannii,10.0,644333.0,5417734.0,953.0,2002-07-13
Apocynaceae,Apocynum,androsaemifolium,10.0,646474.0,5415698.0,721.0,2002-07-13
Apocynaceae,Apocynum,androsaemifolium,10.0,646474.0,5415698.0,721.0,2002-07-13
Apocynaceae,Apocynum,androsaemifolium,10.0,646474.0,5415698.0,721.0,2002-07-13
Ericaceae,Vaccinium,parvifolium,10.0,635622.0,5399051.0,405.0,2002-06-15
Ericaceae,Vaccinium,parvifolium,10.0,635622.0,5399051.0,405.0,2002-06-15
Ericaceae,Vaccinium,parvifolium,10.0,635622.0,5399051.0,405.0,2002-06-15
Orchidaceae,Listera,cordata,10.0,635622.0,5399051.0,405.0,2002-06-15
Polypodiaceae,Polystichum,munitum,10.0,635622.0,5399051.0,405.0,2002-06-15
Celastraceae,Pachistima,myrsinites,10.0,635622.0,5399051.0,405.0,2002-06-15
Celastraceae,Pachistima,myrsinites,10.0,635622.0,5399051.0,405.0,2002-06-15
Primulaceae,Trientalis,latifolia,10.0,635622.0,5399051.0,405.0,2002-06-15
Primulaceae,Trientalis,latifolia,10.0,635622.0,5399051.0,405.0,2002-06-15
Polemoniaceae,Collomia,heterophylla,10.0,635622.0,5399051.0,405.0,2002-06-15
Ericaceae,Menziesia,ferruginea,10.0,635622.0,5399051.0,405.0,2002-06-15
Valerianaceae,Valeriana,sitchensis,10.0,635622.0,5399051.0,405.0,2002-06-15
Valerianaceae,Valeriana,sitchensis,10.0,635622.0,5399051.0,405.0,2002-06-15
Valerianaceae,Valeriana,sitchensis,10.0,635622.0,5399051.0,405.0,2002-06-15
Betulaceae,Corylus,cornuta,10.0,635622.0,5399051.0,405.0,2002-06-15
Betulaceae,Corylus,cornuta,10.0,635622.0,5399051.0,405.0,2002-06-15
Juncaceae,Juncus,drummondii,10.0,644075.0,5371700.0,,2002-08-10
Juncaceae,Juncus,drummondii,10.0,644075.0,5371700.0,,2002-08-10
Ericaceae,Phyllodoce,glanduliflora,10.0,644075.0,5371700.0,,2002-08-10
Ericaceae,Phyllodoce,glanduliflora,10.0,644075.0,5371700.0,,2002-08-10
Ericaceae,Phyllodoce,glanduliflora,10.0,644075.0,5371700.0,,2002-08-10
Saxifragaceae,Saxifraga,tolmiei,10.0,644075.0,5371700.0,,2002-08-10
Saxifragaceae,Saxifraga,tolmiei,10.0,644075.0,5371700.0,,2002-08-10
Lycopodiaceae,Huperzia,occidentalis,10.0,641796.0,5404241.0,512.0,2002-07-14
Apiaceae,Osmorhiza,chilensis,10.0,645714.0,5418430.0,,2002-07-13
Scrophulariaceae,Mimulus,guttatus,10.0,646000.0,5415864.0,,2002-07-14
Caprifoliaceae,Lonicera,involucrata,10.0,646000.0,5415864.0,,2002-07-14
Dennstaedtiaceae,Pteridium,aquilinum,10.0,639810.0,5419947.0,575.0,2002-07-13
Dennstaedtiaceae,Pteridium,aquilinum,10.0,639810.0,5419947.0,575.0,2002-07-13
Dennstaedtiaceae,Pteridium,aquilinum,10.0,639810.0,5419947.0,575.0,2002-07-13
Ophioglossaceae,Botrychium,lanceolatum,10.0,641796.0,5404241.0,512.0,2002-07-14
Ophioglossaceae,Botrychium,lanceolatum,10.0,641796.0,5404241.0,512.0,2002-07-14
Caprifoliaceae,Linnaea,borealis,10.0,638833.0,5419923.0,630.0,2002-07-13
Caprifoliaceae,Linnaea,borealis,10.0,638833.0,5419923.0,630.0,2002-07-13
Caprifoliaceae,Linnaea,borealis,10.0,638833.0,5419923.0,630.0,2002-07-13
Poaceae,Calamagrostis,rubescens,10.0,645315.0,5414990.0,543.0,2002-07-12
Poaceae,Calamagrostis,rubescens,10.0,645315.0,5414990.0,543.0,2002-07-12
Poaceae,Glyceria,elata,10.0,635649.0,5420215.0,716.0,2002-07-13
Saxifragaceae,Saxifraga,nelsoniana,10.0,635649.0,5420215.0,716.0,2002-07-13
Saxifragaceae,Mitella,pentandra,10.0,635649.0,5420215.0,716.0,2002-07-13
Saxifragaceae,Mitella,pentandra,10.0,635649.0,5420215.0,716.0,2002-07-13
Saxifragaceae,Mitella,pentandra,10.0,635649.0,5420215.0,716.0,2002-07-13
Ranunculaceae,Actaea,rubra,10.0,635649.0,5420215.0,716.0,2002-07-13
Cyperaceae,Carex,mertensii,10.0,635649.0,5420215.0,716.0,2002-07-13
Cyperaceae,Carex,mertensii,10.0,635649.0,5420215.0,716.0,2002-07-13
Cyperaceae,Carex,mertensii,10.0,635649.0,5420215.0,716.0,2002-07-13
Polypodiaceae,Polystichum,munitum,10.0,635649.0,5420215.0,716.0,2002-07-13
Betulaceae,Corylus,cornuta,10.0,635622.0,5399051.0,405.0,2002-06-15
Pteridaceae,Adiantum,aleuticum,10.0,635622.0,5399051.0,405.0,2002-06-15
Pteridaceae,Adiantum,aleuticum,10.0,635622.0,5399051.0,405.0,2002-06-15
Pteridaceae,Adiantum,aleuticum,10.0,635622.0,5399051.0,405.0,2002-06-15
Dryopteridaceae,Cystopteris,fragilis,10.0,635622.0,5399051.0,405.0,2002-06-15
Berberidaceae,Berberis,nervosa,10.0,635622.0,5399051.0,405.0,2002-06-15
Berberidaceae,Berberis,nervosa,10.0,635622.0,5399051.0,405.0,2002-06-15
Berberidaceae,Berberis,nervosa,10.0,635622.0,5399051.0,405.0,2002-06-15
Polypodiaceae,Polypodium,glycyrrhiza,10.0,635622.0,5399051.0,405.0,2002-06-15
Polypodiaceae,Polypodium,glycyrrhiza,10.0,635622.0,5399051.0,405.0,2002-06-15
Rosaceae,Rubus,parviflorus,10.0,635622.0,5399051.0,405.0,2002-06-15
Rosaceae,Rubus,parviflorus,10.0,635622.0,5399051.0,405.0,2002-06-15
Fumariaceae,Dicentra,formosa,10.0,635622.0,5399051.0,405.0,2002-06-15
Fumariaceae,Dicentra,formosa,10.0,635622.0,5399051.0,405.0,2002-06-15
Fumariaceae,Dicentra,formosa,10.0,635622.0,5399051.0,405.0,2002-06-15
Saxifragaceae,Tolmiea,menziesii,10.0,635622.0,5399051.0,405.0,2002-06-15
Saxifragaceae,Tolmiea,menziesii,10.0,635622.0,5399051.0,405.0,2002-06-15
Rosaceae,Geum,macrophyllum,10.0,635622.0,5399051.0,405.0,2002-06-15
Rosaceae,Geum,macrophyllum,10.0,635622.0,5399051.0,405.0,2002-06-15
Saxifragaceae,Tellima,grandiflora,10.0,635622.0,5399051.0,405.0,2002-06-15
Saxifragaceae,Tellima,grandiflora,10.0,635622.0,5399051.0,405.0,2002-06-15
Ranunculaceae,Ranunculus,uncinatus,10.0,635622.0,5399051.0,405.0,2002-06-15
Ranunculaceae,Ranunculus,uncinatus,10.0,635622.0,5399051.0,405.0,2002-06-15
Ranunculaceae,Ranunculus,uncinatus,10.0,635622.0,5399051.0,405.0,2002-06-15
Caprifoliaceae,Sambucus,cerulea,10.0,644522.0,5416137.0,549.0,2002-07-12
Caprifoliaceae,Sambucus,cerulea,10.0,644522.0,5416137.0,549.0,2002-07-12
Caprifoliaceae,Sambucus,cerulea,10.0,644522.0,5416137.0,549.0,2002-07-12
Philadelphaceae,Philadelphus,lewisii,10.0,644522.0,5416137.0,549.0,2002-07-12
Philadelphaceae,Philadelphus,lewisii,10.0,644522.0,5416137.0,549.0,2002-07-12
Philadelphaceae,Philadelphus,lewisii,10.0,644522.0,5416137.0,549.0,2002-07-12
Rosaceae,Holodiscus,discolor,10.0,644522.0,5416137.0,549.0,2002-07-12
Rosaceae,Holodiscus,discolor,10.0,644522.0,5416137.0,549.0,2002-07-12
Rosaceae,Holodiscus,discolor,10.0,644522.0,5416137.0,549.0,2002-07-12
Pinaceae,Pinus,ponderosa,10.0,644522.0,5416137.0,549.0,2002-07-12
Pinaceae,Pinus,ponderosa,10.0,644522.0,5416137.0,549.0,2002-07-12
Pinaceae,Pinus,ponderosa,10.0,644522.0,5416137.0,549.0,2002-07-12
Araliaceae,Oplopanax,horridum,10.0,635649.0,5420215.0,716.0,2002-07-13
Araliaceae,Oplopanax,horridum,10.0,635649.0,5420215.0,716.0,2002-07-13
Araliaceae,Oplopanax,horridum,10.0,635649.0,5420215.0,716.0,2002-07-13
Liliaceae,Smilacina,stellata,10.0,635649.0,5420215.0,716.0,2002-07-13
Liliaceae,Smilacina,stellata,10.0,635649.0,5420215.0,716.0,2002-07-13
Liliaceae,Smilacina,stellata,10.0,635649.0,5420215.0,716.0,2002-07-13
Rosaceae,Aruncus,sylvester,10.0,635649.0,5420215.0,716.0,2002-07-13
Rosaceae,Aruncus,sylvester,10.0,635649.0,5420215.0,716.0,2002-07-13
Rosaceae,Aruncus,sylvester,10.0,635649.0,5420215.0,716.0,2002-07-13
Dryopteridaceae,Gymnocarpium,dryopteris,10.0,635649.0,5420215.0,716.0,2002-07-13
Dryopteridaceae,Gymnocarpium,dryopteris,10.0,635649.0,5420215.0,716.0,2002-07-13
Dryopteridaceae,Gymnocarpium,dryopteris,10.0,635649.0,5420215.0,716.0,2002-07-13
Grossulariaceae,Ribes,triste,10.0,635649.0,5420215.0,716.0,2002-07-13
Grossulariaceae,Ribes,triste,10.0,635649.0,5420215.0,716.0,2002-07-13
Grossulariaceae,Ribes,triste,10.0,635649.0,5420215.0,716.0,2002-07-13
Saxifragaceae,Tiarella,trifoliata,10.0,635649.0,5420215.0,716.0,2002-07-13
Saxifragaceae,Tiarella,trifoliata,10.0,635649.0,5420215.0,716.0,2002-07-13
Saxifragaceae,Tiarella,trifoliata,10.0,635649.0,5420215.0,716.0,2002-07-13
Liliaceae,Trillium,ovatum,10.0,635649.0,5420215.0,716.0,2002-07-13
Liliaceae,Trillium,ovatum,10.0,635649.0,5420215.0,716.0,2002-07-13
Liliaceae,Trillium,ovatum,10.0,635649.0,5420215.0,716.0,2002-07-13
Ranunculaceae,Ranunculus,uncinatus,10.0,635649.0,5420215.0,716.0,2002-07-13
Ranunculaceae,Ranunculus,uncinatus,10.0,635649.0,5420215.0,716.0,2002-07-13
Ranunculaceae,Ranunculus,uncinatus,10.0,635649.0,5420215.0,716.0,2002-07-13
Ranunculaceae,Ranunculus,uncinatus,10.0,635649.0,5420215.0,716.0,2002-07-13
Poaceae,Trisetum,cernuum,10.0,635649.0,5420215.0,716.0,2002-07-13
Poaceae,Trisetum,cernuum,10.0,635649.0,5420215.0,716.0,2002-07-13
Poaceae,Trisetum,cernuum,10.0,635649.0,5420215.0,716.0,2002-07-13
Ericaceae,Pyrola,minor,10.0,635649.0,5420215.0,716.0,2002-07-13
Ericaceae,Pyrola,minor,10.0,635649.0,5420215.0,716.0,2002-07-13
Ericaceae,Pyrola,minor,10.0,635649.0,5420215.0,716.0,2002-07-13
Liliaceae,Clintonia,uniflora,10.0,635649.0,5420215.0,716.0,2002-07-13
Liliaceae,Clintonia,uniflora,10.0,635649.0,5420215.0,716.0,2002-07-13
Liliaceae,Clintonia,uniflora,10.0,635649.0,5420215.0,716.0,2002-07-13
Apiaceae,Osmorhiza,chilensis,10.0,635649.0,5420215.0,716.0,2002-07-13
Dryopteridaceae,Dryopteris,expansa,10.0,635649.0,5420215.0,716.0,2002-07-13
Pteridaceae,Adiantum,aleuticum,10.0,635649.0,5420215.0,716.0,2002-07-13
Pteridaceae,Adiantum,aleuticum,10.0,635649.0,5420215.0,716.0,2002-07-13
Pteridaceae,Adiantum,aleuticum,10.0,635649.0,5420215.0,716.0,2002-07-13
Pteridaceae,Adiantum,aleuticum,10.0,635649.0,5420215.0,716.0,2002-07-13
Rosaceae,Rubus,pedatus,10.0,635649.0,5420215.0,716.0,2002-07-13
Rosaceae,Rubus,pedatus,10.0,635649.0,5420215.0,716.0,2002-07-13
Ranunculaceae,Aquilegia,formosa,10.0,635649.0,5420215.0,716.0,2002-07-13
Asteraceae,Haplopappus,lyallii,10.0,644075.0,5371700.0,,2002-08-10
Juncaceae,Juncus,drummondii,10.0,644075.0,5371700.0,,2002-08-10
Polypodiaceae,Polystichum,munitum,10.0,635649.0,5420215.0,716.0,2002-07-13
Polypodiaceae,Polystichum,munitum,10.0,635649.0,5420215.0,716.0,2002-07-13
Aristolochiaceae,Asarum,caudatum,10.0,635649.0,5420215.0,716.0,2002-07-13
Rhamnaceae,Ceanothus,velutinus,10.0,645315.0,5414990.0,543.0,2002-07-12
Rhamnaceae,Ceanothus,velutinus,10.0,645315.0,5414990.0,543.0,2002-07-12
Rhamnaceae,Ceanothus,velutinus,10.0,645315.0,5414990.0,543.0,2002-07-12
Rhamnaceae,Ceanothus,sanguineus,10.0,645315.0,5414990.0,543.0,2002-07-12
Rhamnaceae,Ceanothus,sanguineus,10.0,645315.0,5414990.0,543.0,2002-07-12
Rhamnaceae,Ceanothus,sanguineus,10.0,645315.0,5414990.0,543.0,2002-07-12
Rosaceae,Amelanchier,alnifolia,10.0,645315.0,5414990.0,543.0,2002-07-12
Rosaceae,Amelanchier,alnifolia,10.0,645315.0,5414990.0,543.0,2002-07-12
Rosaceae,Amelanchier,alnifolia,10.0,645315.0,5414990.0,543.0,2002-07-12
Rosaceae,Rosa,gymnocarpa,10.0,645315.0,5414990.0,543.0,2002-07-12
Rosaceae,Rosa,gymnocarpa,10.0,645315.0,5414990.0,543.0,2002-07-12
Rosaceae,Rosa,gymnocarpa,10.0,645315.0,5414990.0,543.0,2002-07-12
Rosaceae,Holodiscus,discolor,10.0,645315.0,5414990.0,543.0,2002-07-12
Rosaceae,Holodiscus,discolor,10.0,645315.0,5414990.0,543.0,2002-07-12
Rosaceae,Holodiscus,discolor,10.0,645315.0,5414990.0,543.0,2002-07-12
Cyperaceae,Carex,rossii,10.0,645315.0,5414990.0,543.0,2002-07-12
Orchidaceae,Habenaria,unalascensis,10.0,645315.0,5414990.0,543.0,2002-07-12
Rosaceae,Prunus,emarginata,10.0,645434.0,5415086.0,,2002-07-12
Pteridaceae,Cryptogramma,acrostichoides,10.0,638093.0,5395232.0,809.0,2002-06-15
Scrophulariaceae,Penstemon,davidsonii,10.0,638093.0,5395232.0,809.0,2002-06-15
Scrophulariaceae,Penstemon,davidsonii,10.0,638093.0,5395232.0,809.0,2002-06-15
Aristolochiaceae,Asarum,caudatum,10.0,635649.0,5420215.0,716.0,2002-07-13
Aristolochiaceae,Asarum,caudatum,10.0,635649.0,5420215.0,716.0,2002-07-13
Cyperaceae,Carex,rossii,10.0,638093.0,5395232.0,,2002-06-15
Poaceae,Deschampsia,elongata,10.0,638093.0,5395232.0,,2002-06-15
Aceraceae,Acer,circinatum,10.0,638093.0,5395232.0,,2002-06-15
Aceraceae,Acer,circinatum,10.0,638093.0,5395232.0,,2002-06-15
Aceraceae,Acer,circinatum,10.0,638093.0,5395232.0,,2002-06-15
Liliaceae,Tofieldia,glutinosa,10.0,638093.0,5395232.0,,2002-06-15
Ericaceae,Arctostaphylos,uva-ursi,10.0,638093.0,5395232.0,,2002-06-15
Droseraceae,Drosera,rotundifolia,10.0,638093.0,5395232.0,,2002-06-15
Polypodiaceae,Polypodium,hesperium,10.0,641548.0,5397487.0,,2002-06-16
Polypodiaceae,Polypodium,hesperium,10.0,641548.0,5397487.0,,2002-06-16
Primulaceae,Trientalis,latifolia,10.0,641548.0,5397487.0,,2002-06-16
Primulaceae,Trientalis,latifolia,10.0,641548.0,5397487.0,,2002-06-16
Aceraceae,Acer,circinatum,10.0,641548.0,5397487.0,,2002-06-16
Aceraceae,Acer,circinatum,10.0,641548.0,5397487.0,,2002-06-16
Aceraceae,Acer,circinatum,10.0,641548.0,5397487.0,,2002-06-16
Pteridaceae,Cryptogramma,acrostichoides,10.0,641548.0,5397487.0,,2002-06-16
Pteridaceae,Cryptogramma,acrostichoides,10.0,641548.0,5397487.0,,2002-06-16
Pteridaceae,Cryptogramma,acrostichoides,10.0,641548.0,5397487.0,,2002-06-16
Ericaceae,Chimaphila,umbellata,10.0,645459.0,5413630.0,,2002-07-12
Apiaceae,Lomatium,brandegei,10.0,645459.0,5413630.0,,2002-07-12
Celastraceae,Pachistima,myrsinites,10.0,645775.0,5413602.0,,2002-07-12
Celastraceae,Pachistima,myrsinites,10.0,645775.0,5413602.0,,2002-07-12
Celastraceae,Pachistima,myrsinites,10.0,645775.0,5413602.0,,2002-07-12
Rosaceae,Amelanchier,alnifolia,10.0,645775.0,5413602.0,,2002-07-12
Rosaceae,Amelanchier,alnifolia,10.0,645775.0,5413602.0,,2002-07-12
Rosaceae,Amelanchier,alnifolia,10.0,645775.0,5413602.0,,2002-07-12
Philadelphaceae,Philadelphus,lewisii,10.0,645775.0,5413602.0,,2002-07-12
Philadelphaceae,Philadelphus,lewisii,10.0,645775.0,5413602.0,,2002-07-12
Philadelphaceae,Philadelphus,lewisii,10.0,645775.0,5413602.0,,2002-07-12
Polemoniaceae,Phlox,diffusa,10.0,645714.0,5418430.0,,2002-07-13
Polemoniaceae,Phlox,diffusa,10.0,645714.0,5418430.0,,2002-07-13
Polemoniaceae,Phlox,diffusa,10.0,645714.0,5418430.0,,2002-07-13
Rosaceae,Holodiscus,discolor,10.0,645714.0,5418430.0,,2002-07-13
Rosaceae,Holodiscus,discolor,10.0,645714.0,5418430.0,,2002-07-13
Rosaceae,Holodiscus,discolor,10.0,645714.0,5418430.0,,2002-07-13
Scrophulariaceae,Penstemon,procerus,10.0,645318.0,5419532.0,,2002-07-13
Scrophulariaceae,Penstemon,procerus,10.0,645318.0,5419532.0,,2002-07-13
Scrophulariaceae,Penstemon,procerus,10.0,645318.0,5419532.0,,2002-07-13
Juncaceae,Luzula,campestris,10.0,645318.0,5419532.0,,2002-07-13
Scrophulariaceae,Castilleja,elmeri,10.0,645318.0,5419532.0,,2002-07-13
Scrophulariaceae,Castilleja,elmeri,10.0,645318.0,5419532.0,,2002-07-13
Scrophulariaceae,Castilleja,elmeri,10.0,645318.0,5419532.0,,2002-07-13
Portulacaceae,Claytonia,lanceolata,10.0,645714.0,5418430.0,,2002-07-13
Juncaceae,Luzula,hitchcockii,10.0,645318.0,5419532.0,,2002-07-13
Juncaceae,Luzula,hitchcockii,10.0,645318.0,5419532.0,,2002-07-13
Ranunculaceae,Thalictrum,occidentale,10.0,645714.0,5418430.0,,2002-07-13
Ranunculaceae,Thalictrum,occidentale,10.0,645714.0,5418430.0,,2002-07-13
Ranunculaceae,Thalictrum,occidentale,10.0,645714.0,5418430.0,,2002-07-13
Ranunculaceae,Thalictrum,occidentale,10.0,645714.0,5418430.0,,2002-07-13
Ranunculaceae,Thalictrum,occidentale,10.0,645714.0,5418430.0,,2002-07-13
Rosaceae,Amelanchier,alnifolia,10.0,645714.0,5418430.0,,2002-07-13
Rosaceae,Amelanchier,alnifolia,10.0,645714.0,5418430.0,,2002-07-13
Rosaceae,Amelanchier,alnifolia,10.0,645714.0,5418430.0,,2002-07-13
Fabaceae,Lathyrus,nevadensis,10.0,645714.0,5418430.0,,2002-07-13
Fabaceae,Lathyrus,nevadensis,10.0,645714.0,5418430.0,,2002-07-13
Caprifoliaceae,Lonicera,involucrata,10.0,646000.0,5415864.0,,2002-07-14
Crassulaceae,Sedum,lanceolatum,10.0,646000.0,5415864.0,,2002-07-14
Crassulaceae,Sedum,oreganum,10.0,646000.0,5415864.0,,2002-07-14
Crassulaceae,Sedum,oreganum,10.0,646000.0,5415864.0,,2002-07-14
Asteraceae,Antennaria,lanata,10.0,644075.0,5371700.0,,2002-08-10
Scrophulariaceae,Veronica,cusickii,10.0,644075.0,5371700.0,,2002-08-10
Saxifragaceae,Saxifraga,tolmiei,10.0,644075.0,5371700.0,,2002-08-10
Brassicaceae,Smelowskia,ovalis,10.0,644075.0,5371700.0,,2002-08-10
Brassicaceae,Smelowskia,ovalis,10.0,644075.0,5371700.0,,2002-08-10
Brassicaceae,Smelowskia,ovalis,10.0,644075.0,5371700.0,,2002-08-10
Scrophulariaceae,Penstemon,davidsonii,10.0,644075.0,5371700.0,,2002-08-10
Scrophulariaceae,Penstemon,davidsonii,10.0,644075.0,5371700.0,,2002-08-10
Scrophulariaceae,Penstemon,davidsonii,10.0,644075.0,5371700.0,,2002-08-10
Apocynaceae,Apocynum,androsaemifolium,10.0,640664.0,5419969.0,655.0,2002-07-13
Apocynaceae,Apocynum,androsaemifolium,10.0,640664.0,5419969.0,655.0,2002-07-13
Apocynaceae,Apocynum,androsaemifolium,10.0,640664.0,5419969.0,655.0,2002-07-13
Rosaceae,Rubus,idaeus,10.0,635668.0,5512537.0,500.0,2002-07-12
Caprifoliaceae,Linnaea,borealis,10.0,645459.0,5413630.0,500.0,2002-07-12
Caprifoliaceae,Linnaea,borealis,10.0,645459.0,5413630.0,500.0,2002-07-12
Caprifoliaceae,Linnaea,borealis,10.0,645459.0,5413630.0,500.0,2002-07-12
Rosaceae,Holodiscus,discolor,10.0,645459.0,5413630.0,500.0,2002-07-12
Rosaceae,Holodiscus,discolor,10.0,645459.0,5413630.0,500.0,2002-07-12
Rosaceae,Holodiscus,discolor,10.0,645459.0,5413630.0,500.0,2002-07-12
Aceraceae,Acer,macrophyllum,10.0,645775.0,5413602.0,500.0,2002-07-12
Aceraceae,Acer,macrophyllum,10.0,645775.0,5413602.0,500.0,2002-07-12
Aceraceae,Acer,macrophyllum,10.0,645775.0,5413602.0,500.0,2002-07-12
Orchidaceae,Habenaria,unalascensis,10.0,640664.0,5419969.0,655.0,2002-07-13
Orchidaceae,Habenaria,unalascensis,10.0,640664.0,5419969.0,655.0,2002-07-13
Orchidaceae,Habenaria,unalascensis,10.0,640664.0,5419969.0,655.0,2002-07-13
Asteraceae,Artemisia,michauxiana,10.0,640664.0,5419969.0,655.0,2002-07-13
Asteraceae,Artemisia,michauxiana,10.0,640664.0,5419969.0,655.0,2002-07-13
Asteraceae,Artemisia,michauxiana,10.0,640664.0,5419969.0,655.0,2002-07-13
Asteraceae,Agoseris,grandiflora,10.0,640664.0,5419969.0,655.0,2002-07-13
Asteraceae,Agoseris,grandiflora,10.0,640664.0,5419969.0,655.0,2002-07-13
Asteraceae,Agoseris,grandiflora,10.0,640664.0,5419969.0,655.0,2002-07-13
Taxaceae,Taxus,brevifolia,10.0,641045.0,5419851.0,,2002-07-13
Taxaceae,Taxus,brevifolia,10.0,641045.0,5419851.0,,2002-07-13
Taxaceae,Taxus,brevifolia,10.0,641045.0,5419851.0,,2002-07-13
Poaceae,Bromus,vulgaris,10.0,645459.0,5413630.0,500.0,2002-07-12
Poaceae,Bromus,vulgaris,10.0,645459.0,5413630.0,500.0,2002-07-12
Poaceae,Bromus,vulgaris,10.0,645459.0,5413630.0,500.0,2002-07-12
Asteraceae,Lactuca,muralis,10.0,645190.0,5415080.0,494.0,2002-07-12
Asteraceae,Lactuca,muralis,10.0,645190.0,5415080.0,494.0,2002-07-12
Asteraceae,Lactuca,muralis,10.0,645190.0,5415080.0,494.0,2002-07-12
Cyperaceae,Carex,lenticularis,10.0,645190.0,5415080.0,494.0,2002-07-12
Cyperaceae,Carex,lenticularis,10.0,645190.0,5415080.0,494.0,2002-07-12
Ophioglossaceae,Botrychium,virginianum,10.0,638833.0,5419923.0,630.0,2002-07-13
Dryopteridaceae,Dryopteris,filix-mas,10.0,638833.0,5419923.0,630.0,2002-07-13
Dryopteridaceae,Dryopteris,filix-mas,10.0,638833.0,5419923.0,630.0,2002-07-13
Dryopteridaceae,Dryopteris,filix-mas,10.0,638833.0,5419923.0,630.0,2002-07-13
Ericaceae,Pyrola,secunda,10.0,638833.0,5419923.0,630.0,2002-07-13
Ericaceae,Pyrola,secunda,10.0,638833.0,5419923.0,630.0,2002-07-13
Ericaceae,Pyrola,secunda,10.0,638833.0,5419923.0,630.0,2002-07-13
Ericaceae,Pyrola,chlorantha,10.0,638833.0,5419923.0,630.0,2002-07-13
Ericaceae,Pyrola,chlorantha,10.0,638833.0,5419923.0,630.0,2002-07-13
Orchidaceae,Listera,cordata,10.0,638833.0,5419923.0,630.0,2002-07-13
Orchidaceae,Listera,caurina,10.0,638833.0,5419923.0,630.0,2002-07-13
Orchidaceae,Listera,caurina,10.0,638833.0,5419923.0,630.0,2002-07-13
Lamiaceae,Prunella,vulgaris,10.0,639810.0,5419947.0,575.0,2002-07-13
Lamiaceae,Prunella,vulgaris,10.0,639810.0,5419947.0,575.0,2002-07-13
Rosaceae,Fragaria,virginiana,10.0,639810.0,5419947.0,575.0,2002-07-13
Rosaceae,Fragaria,virginiana,10.0,639810.0,5419947.0,575.0,2002-07-13
Rosaceae,Fragaria,virginiana,10.0,639810.0,5419947.0,575.0,2002-07-13
Asteraceae,Anaphalis,margaritacea,10.0,639810.0,5419947.0,575.0,2002-07-13
Asteraceae,Anaphalis,margaritacea,10.0,639810.0,5419947.0,575.0,2002-07-13
Asteraceae,Anaphalis,margaritacea,10.0,639810.0,5419947.0,575.0,2002-07-13
Poaceae,Melica,subulata,10.0,639810.0,5419947.0,575.0,2002-07-13
Poaceae,Melica,subulata,10.0,639810.0,5419947.0,575.0,2002-07-13
Poaceae,Festuca,occidentalis,10.0,639810.0,5419947.0,575.0,2002-07-13
Plantaginaceae,Plantago,lanceolata,10.0,639810.0,5419947.0,575.0,2002-07-13
Ericaceae,Pyrola,picta,10.0,639810.0,5419947.0,575.0,2002-07-13
Philadelphaceae,Philadelphus,lewisii,10.0,645434.0,5415086.0,,2002-07-12
Philadelphaceae,Philadelphus,lewisii,10.0,645434.0,5415086.0,,2002-07-12
Asteraceae,Luina,hypoleuca,10.0,645434.0,5415086.0,,2002-07-12
Asteraceae,Luina,hypoleuca,10.0,645434.0,5415086.0,,2002-07-12
Asteraceae,Luina,hypoleuca,10.0,645434.0,5415086.0,,2002-07-12
Ericaceae,Chimaphila,umbellata,10.0,645434.0,5415086.0,,2002-07-12
Ericaceae,Chimaphila,umbellata,10.0,645434.0,5415086.0,,2002-07-12
Ericaceae,Chimaphila,umbellata,10.0,645434.0,5415086.0,,2002-07-12
Apiaceae,Lomatium,ambiguum,10.0,645315.0,5414990.0,543.0,2002-07-12
Apiaceae,Lomatium,ambiguum,10.0,645315.0,5414990.0,543.0,2002-07-12
Apiaceae,Lomatium,ambiguum,10.0,645315.0,5414990.0,543.0,2002-07-12
Liliaceae,Allium,acuminatum,10.0,645315.0,5414990.0,543.0,2002-07-12
Cyperaceae,Carex,hoodii,10.0,639810.0,5419947.0,575.0,2002-07-13
Elaeagnaceae,Shepherdia,canadensis,10.0,642653.0,5404262.0,489.0,2002-07-14
Juncaceae,Juncus,effusus,10.0,642653.0,5404262.0,489.0,2002-07-14
Juncaceae,Juncus,effusus,10.0,642653.0,5404262.0,489.0,2002-07-14
Juncaceae,Juncus,effusus,10.0,642653.0,5404262.0,489.0,2002-07-14
Ophioglossaceae,Botrychium,pedunculosum,10.0,641796.0,5404241.0,512.0,2002-07-14
Ophioglossaceae,Botrychium,pedunculosum,10.0,641796.0,5404241.0,512.0,2002-07-14
Ophioglossaceae,Botrychium,montanum,10.0,641796.0,5404241.0,512.0,2002-07-14
Ophioglossaceae,Botrychium,montanum,10.0,641796.0,5404241.0,512.0,2002-07-14
Poaceae,Calamagrostis,rubescens,10.0,645315.0,5414990.0,543.0,2002-07-12
Poaceae,Danthonia,spicata,10.0,645315.0,5414990.0,543.0,2002-07-12
Poaceae,Danthonia,spicata,10.0,645315.0,5414990.0,543.0,2002-07-12
Poaceae,Danthonia,spicata,10.0,645315.0,5414990.0,543.0,2002-07-12
Onagraceae,Epilobium,minutum,10.0,645315.0,5414990.0,543.0,2002-07-12
Onagraceae,Epilobium,minutum,10.0,645315.0,5414990.0,543.0,2002-07-12
Onagraceae,Epilobium,paniculatum,10.0,645315.0,5414990.0,543.0,2002-07-12
Onagraceae,Epilobium,paniculatum,10.0,645315.0,5414990.0,543.0,2002-07-12
Onagraceae,Epilobium,paniculatum,10.0,645315.0,5414990.0,543.0,2002-07-12
